Data Source	World Development Indicators			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Fertilizer consumption (% of fertilizer production)	AG.CON.FERT.PT.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	331.9057448	97.8993457	\N	\N	\N	153.4560843	39.75908019	64.83952296	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Internally displaced persons, new displacement associated with disasters (number of cases)"	VC.IDP.NWDS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	40	\N	8	\N	\N
Cyprus	CYP	Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)	TX.VAL.MRCH.R3.ZS	\N	0.204081633	0.173913043	0.163132137	0.174825175	\N	\N	\N	\N	0.081579545	0.105940149	0.178226902	0.737706756	0.140750047	0.01073273	0.015298249	0.007897366	0.001211501	\N	0.069996931	0.014129403	0.002667368	0.000367546	0.001192021	0.023403129	0.019957438	0.016048006	0.026337693	0.298301239	0.020995052	0.875645378	0.232242359	0.167741049	0.49080385	0.270507144	0.158014278	0.1540656	0.083247579	0.050627418	0.130437336	0.216072419	0.163228294	0.569043848	0.242169372	0.16877713	0.080043747	0.044336565	0.049221641	0.057109699	0.127018298	0.129403169	0.179335502	0.177024992	2.346700322	0.894396727	0.517899813	0.800479985	2.53430621	0.396651575	2.509758488	\N
Cyprus	CYP	Medium and high-tech exports (% manufactured exports)	TX.MNF.TECH.ZS.UN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	14.41865299	15.53899013	17.50835772	20.05410649	22.33180848	24.74102177	25.59120424	28.09891344	28.79029521	32.89522996	32.32805819	39.01804264	41.21873533	40.28948451	47.62658369	46.4439013	53.13954419	57.51374954	63.21138366	61.49886707	60.4307863	55.08290795	50.92178201	53.06207564	52.73247708	43.98587252	38.82610892	32.74157251	28.15742337	36.04855529	\N
Cyprus	CYP	Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)	TM.VAL.MRCH.OR.ZS	4.840182648	5.347593583	5.69823435	7.333842628	7.35434575	5.045550105	5.767984446	5.253399258	4.911242604	6.079423964	6.248488885	5.090008118	7.219772137	7.850362478	9.796549173	11.66364779	12.95660095	12.82790314	11.04302168	11.95733388	15.24475792	15.43002041	17.74322889	15.17994276	13.25875806	12.29676886	10.49271159	9.686791736	8.552017792	9.149687133	8.71299831	8.059064656	13.04994365	13.38880315	15.12560059	15.08578189	13.99332349	13.41182314	13.45173173	16.43663235	20.16336432	20.1628086	19.26705517	23.29593193	15.13371073	14.00223956	16.45487654	15.77558468	15.54258949	13.3284036	13.80171178	12.8575263	13.43782353	11.73678558	19.59006329	19.31643229	16.90319129	17.90156397	14.75921698	15.31220636	\N
Cyprus	CYP	"Tariff rate, applied, simple mean, primary products (%)"	TM.TAX.TCOM.SM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5.87	6.23	6.78	6.57	6.61	5.52	5.55	13.06	11.09	9.61	9.21	9.51	7.93	9.87	6.42	6.54	6.85	7.36	7.24	6.51	5.94	6.25	6.3	5.84	5.6	5.38	5.72	5.69	5.32	5.16	5.24	5.87	2.21
Cyprus	CYP	"Tariff rate, applied, simple mean, manufactured products (%)"	TM.TAX.MANF.SM.AR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.55	2.84	5.86	4.32	3.3	3.14	3.95	4.23	2.82	2.23	2.86	3.31	2.3	3.04	1.75	1.68	1.76	1.7	1.8	1.67	1.59	1.6	2	1.51	1.5	1.47	2.07	2.03	1.75	1.87	1.81	1.79	1.6
Cyprus	CYP	Unmet need for contraception (% of married women ages 15-49)	SP.UWT.TFRT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Population, female"	SP.POP.TOTL.FE.IN	291266	293061	293870	294182	294676	295857	297874	300586	303789	307144	310387	313471	316465	319407	322380	325451	328676	332010	335232	338044	340277	341813	342867	343879	345507	348237	352197	357281	363391	370346	377985	386288	395247	404636	414157	423598	432879	442018	450931	459549	467861	475702	483117	490494	498402	507183	517084	527828	538701	548672	557035	563479	568305	572061	575624	579592	584159	589134	594287	599277	603847
Cyprus	CYP	"Population ages 65 and above, total"	SP.POP.65UP.TO	33823	35194	36454	37216	37475	37642	41590	46213	51256	56483	61822	62336	62717	62947	63073	63180	63623	63960	64170	64208	64085	65207	66219	67175	68162	69265	70077	71177	72569	74181	75946	77739	79645	81737	84041	86534	88328	90219	92216	94302	96486	98727	101176	103984	107180	110634	113765	116899	120115	123485	127034	131239	135525	139922	144425	148989	153573	158259	163156	168379	173966
Cyprus	CYP	"Population ages 40-44, female (% of female population)"	SP.POP.4044.FE.5Y	5.901821702	5.587232692	5.261850478	5.099564215	5.15651088	5.339741835	5.382812867	5.42440433	5.471231677	5.52411898	5.56788783	5.559684947	5.557960596	5.574079466	5.619145108	5.698553699	5.716876194	5.726935936	5.741397003	5.771142218	5.825841888	5.901765	5.972578288	6.029446404	6.067315568	6.088669498	6.170126378	6.257539584	6.338351803	6.401041189	6.437557046	6.487387649	6.525286719	6.558239998	6.6030515	6.66480956	6.713423382	6.787958861	6.871117754	6.942023593	6.990965265	7.069551946	7.114425698	7.120780275	7.096480351	7.053864187	6.979136852	6.950180741	6.976040512	7.053394378	7.167772223	7.149689696	7.099532821	7.018132682	6.925006602	6.845677649	6.93047612	7.050687959	7.194503666	7.333503538	7.439632887
Cyprus	CYP	"Population ages 15-19, female (% of female population)"	SP.POP.1519.FE.5Y	8.298599905	8.584902119	9.039030864	9.49378276	9.805684888	9.959203264	9.818245298	9.628858297	9.423646017	9.256570208	9.175642021	9.378858012	9.493624887	9.441558889	9.228550158	8.938980062	9.089194222	9.155748321	9.066556892	8.841452592	8.563317532	8.519278085	8.493380815	8.384635293	8.181599794	7.95578873	7.913468882	7.871675236	7.737395808	7.513784407	7.283886927	7.367559955	7.453060997	7.470417857	7.416752584	7.335492613	7.53120387	7.743576053	7.893668876	7.939305711	7.886316662	7.907471484	7.882769598	7.792348123	7.665699576	7.537516045	7.651368056	7.771660465	7.810083887	7.734128951	7.560566212	7.477297291	7.340952482	7.118296825	6.832758884	6.531836188	6.362480078	6.243740813	6.123472329	5.9933887	5.873010879
Cyprus	CYP	Female headed households (% of households with a female head)	SP.HOU.FEMA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Mortality rate, adult, female (per 1,000 female adults)"	SP.DYN.AMRT.FE	98.653	96.828	95.003	93.338	91.672	90.007	88.341	86.676	85.157	83.638	82.12	80.601	79.082	77.697	76.311	74.926	73.54	72.155	70.888	69.622	68.356	67.09	65.823	64.673	63.524	62.374	61.224	60.074	59.022	57.969	56.917	55.865	54.812	53.856	52.9	51.943	50.987	50.031	49.157	48.283	47.408	46.534	45.66	44.866	44.071	43.277	42.483	41.688	40.495	39.302	38.109	36.915	35.722	35.255	34.788	34.322	33.855	33.388	32.883	32.42	\N
Cyprus	CYP	"Unemployment, total (% of total labor force) (national estimate)"	SL.UEM.TOTL.NE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	10.89999962	7.400000095	3.099999905	2	1.700000048	2	2.599999905	2.799999952	3.299999952	3.299999952	3.299999952	3.700000048	3.400000095	2.799999952	2.299999952	1.799999952	3	2.089999914	2.700000048	2.700000048	2.599999905	3.099999905	3.400000095	3.299999952	5.699999809	4.96999979	3.980000019	3.299999952	4.139999866	4.329999924	5.300000191	4.539999962	3.920000076	3.650000095	5.360000134	6.260000229	7.860000134	11.80000019	15.86999989	16.09000015	14.90999985	12.94999981	11.05000019	8.369999886	7.070000172	7.590000153
Cyprus	CYP	"Unemployment with advanced education, female (% of female labor force with advanced education)"	SL.UEM.ADVN.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.609999895	4.079999924	3.039999962	4.599999905	3.920000076	5.590000153	5.28000021	4.260000229	3.369999886	5.340000153	6.630000114	7.610000134	11.44999981	14.39999962	14.05000019	13.75	11.52999973	10.68000031	7.980000019	7.460000038	6.860000134
Cyprus	CYP	"Labor force participation rate, total (% of total population ages 15+) (national estimate)"	SL.TLF.CACT.NE.ZS	64.66000366	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	44.00999832	33.38999939	32.72000122	\N	\N	\N	\N	\N	37.02999878	46.04000092	\N	46.72000122	63.93999863	64.80000305	65.01000214	65.18000031	59.27999878	\N	\N	62.52999878	\N	\N	\N	\N	60.27999878	61.68999863	61.86000061	63.16999817	63.04000092	63.20000076	63.54000092	64.38999939	64.20999908	63.72999954	64.26999664	63.74000168	63.43000031	63.29999924	63.75	62.29000092	61.25999832	61.63000107	62.40000153	62.95999908	62.70000076
Cyprus	CYP	"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)"	SL.TLF.ACTI.1524.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	54.44200134	55.22399902	51.87900162	50.56399918	49.2480011	47.9280014	46.6230011	45.33499908	44.06299973	42.79899979	41.52999878	43.2480011	40.64899826	42.13499832	41.87400055	43.51800156	42.42900085	42.66199875	42.74200058	41.23199844	41.41799927	39.79700089	39.83399963	39.23600006	41.07400131	38.71900177	37.93899918	37.25999832	39.77000046	39.45899963	38.96900177
Cyprus	CYP	"Average working hours of children, study and work, male, ages 7-14 (hours per week)"	SL.TLF.0714.SW.MA.TM	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Child employment in manufacturing, female (% of female economically active children ages 7-14)"	SL.MNF.0714.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Vulnerable employment, female (% of female employment) (modeled ILO estimate)"	SL.EMP.VULN.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	17.62000084	17.27000046	17.15999985	16.82999992	16.61999989	16.36999989	15.98000002	15.65999985	15.30000019	14.94000053	14.16000032	14.62999964	14.53999996	13.98000002	13.99000025	13.10000038	11.32999992	11.5199995	12.38000035	11.5199995	10.41000032	9.5	10.07999992	11.32999992	10.60000002	9.629999995	9.269999862	9.269999981	9.360000372	\N
Cyprus	CYP	"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)"	SL.EMP.1524.SP.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	59.6969986	55.93199921	54.38000107	52.36100006	50.60100174	48.42399979	46.27000046	44.43999863	41.32600021	40.49599838	41.64500046	39.11199951	40.0530014	41.49399948	41.79299927	42.00600052	40.70600128	40.91799927	37.67100143	35.82899857	33.36600113	31.7840004	25.64599991	27.17200089	25.54000092	27.67900085	25.51199913	28.75300026	31.81599998	31.98399925
Cyprus	CYP	Poverty gap at $5.50 a day (2011 PPP) (%)	SI.POV.UMIC.GP	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.1	0	0	0	0	0.1	0.1	0	0	0.1	0.1	0.1	0.1	0	0.1	\N	\N
Cyprus	CYP	Income share held by lowest 20%	SI.DST.FRST.20	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8.8	8.9	8.8	8.7	8.6	8.5	8.6	8.4	8	7.7	7.6	7.8	8.2	8.4	8.4	\N	\N
Cyprus	CYP	Domestic general government health expenditure (% of general government expenditure)	SH.XPD.GHED.GE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6.33171654	6.3294282	6.7445941	6.11334372	5.79073286	5.74122572	6.04717827	6.14984655	6.51698351	6.5312252	7.13188076	7.24581718	7.1306653	7.36570358	5.9832902	7.03235626	7.46371365	7.50753784	6.71092129	9.88576126	\N
Cyprus	CYP	Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)	SH.UHC.NOP2.ZG	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.080117508	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)"	SH.STA.WASH.P5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.3	\N	\N	\N	\N
Cyprus	CYP	"Prevalence of overweight (modeled estimate, % of children under 5)"	SH.STA.OWGH.ME.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Female genital mutilation prevalence (%)	SH.STA.FGMS.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Prevalence of current tobacco use, males (% of male adults)"	SH.PRV.SMOK.MA	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	58	\N	\N	55.2	\N	54	\N	52.5	\N	51.3	\N	50.1	\N	\N
Cyprus	CYP	"Immunization, DPT (% of children ages 12-23 months)"	SH.IMM.IDPT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	34	56	26	34	30	61	91	93	90	93	93	94	94	95	95	96	98	98	98	97	97	97	98	98	98	98	97	97	97	99	99	99	99	99	99	97	97	97	99	96	\N
Cyprus	CYP	"People using safely managed drinking water services, rural (% of rural population)"	SH.H2O.SMDW.RU.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Probability of dying among adolescents ages 10-14 years (per 1,000)"	SH.DYN.1014	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	0.9	0.8	0.8	0.8	0.8	0.8	0.8	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.6	0.6
Cyprus	CYP	Prevalence of anemia among women of reproductive age (% of women ages 15-49)	SH.ANM.ALLW.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	12.4	12.2	12.1	12	12	12	11.9	11.9	11.8	11.8	11.8	11.9	12	12.1	12.2	12.4	12.7	12.9	13.2	13.6	\N
Cyprus	CYP	"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)"	SG.DMK.ALLD.FN.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"School enrollment, tertiary (% gross)"	SE.TER.ENRR	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.300639987	1.460330009	1.599149942	1.42482996	\N	\N	\N	1.71262002	2.19652009	2.246229887	2.868419886	3.02895999	2.800940037	3.405380011	3.964230061	4.834780216	5.429480076	6.754990101	7.934350014	9.027099609	10.12450981	9.247119904	14.07258034	15.02812958	17.01656914	19.17955971	20.93540001	\N	21.0324192	19.56232071	21.61252022	25.1022892	31.9636097	35.86368942	33.22082138	33.41991043	36.17380905	42.61800003	52.00389099	48.31158066	46.53973007	45.86359024	47.52524185	53.10435104	60.10123062	67.17111206	75.94081116	81.33708191	88.48532867	\N
Cyprus	CYP	"Adolescents out of school, female (% of female lower secondary school age)"	SE.SEC.UNER.LO.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	36.77811813	33.72056961	27.76951981	26.74431038	32.34413147	30.96948051	28.61568069	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.468029976	4.78565979	3.797620058	0.139980003	\N	\N	\N	\N	\N	\N	\N	3.837300062	4.070380211	0.649569988	\N	\N	1.904039979	2.24890995	\N	\N	\N	\N
Cyprus	CYP	"School enrollment, secondary, private (% of total secondary)"	SE.SEC.PRIV.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	10.0079298	9.989480019	10.56270981	11.06449032	11.80325031	12.79325962	13.46646976	13.97842979	14.38329983	15.75131989	17.07793045	17.48139	17.90950012	18.14533997	17.8145504	17.24426079	17.50144005	17.81694984	18.13916969	18.64607048	19.25079918	\N
Cyprus	CYP	"Secondary education, duration (years)"	SE.SEC.DURS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
Cyprus	CYP	"Children out of school, primary, male"	SE.PRM.UNER.MA	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8167	8466	8292	8275	10694	11428	11704	11302	10936	11002	9798	10924	10702	10568	10372	8818	7519	7128	7361	8071	8280	9182	793	983	1243	1220	1273	\N	\N	765	759	430	291	205	\N	\N	\N	\N	\N	\N	\N	361	563	739	426	538	434	100	\N	\N
Cyprus	CYP	"Persistence to last grade of primary, male (% of cohort)"	SE.PRM.PRSL.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	95.77306366	98.09719849	97.02928925	63.2939415	94.70143127	99.20469666	99.14305878	98.65596771	98.49594116	99.85198975	96.41575623	99.90547943	98.60723877	98.63095856	98.59654999	98.55892944	99.59738159	99.69875336	98.32167053	\N	99.35993195	98.72921753	98.91178894	98.98368073	\N	\N	\N	\N	93.63432312	98.87568665	\N	97.32097626	99.97485352	98.56015015	97.69907379	98.98538208	93.86824036	\N	\N	\N	\N	92.88577271	89.9588089	98.16879272	97.70023346	98.51387787	\N	\N	\N	\N
Cyprus	CYP	"Gross intake ratio in first grade of primary education, male (% of relevant age group)"	SE.PRM.GINT.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	84.82833	75.75949	83.6981	90.1578	72.24223	85.26419	70.88123	73.49745	73.08492	54.67753	61.81423	67.735	79.6316	80.08059	78.91086	88.55225	88.27356	82.04513	84.59774	80.04399	79.04073	76.52077	99.16409	102.20643	100.18002	99.83725	99.41155	\N	85.96551	100.29123	99.6671	98.16788	99.14629	99.9374	100.36147	107.51915	108.58495	108.56551	107.43645	98.2879	101.12162	99.41022	98.79715	98.58231	96.98472	94.75991	96.39165	\N	\N	\N
Cyprus	CYP	Trained teachers in preprimary education (% of total teachers)	SE.PRE.TCAQ.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Literacy rate, youth total (% of people ages 15-24)"	SE.ADT.1524.LT.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	99.6213913	\N	\N	\N	\N	\N	\N	\N	\N	99.77493286	\N	\N	\N	\N	\N	\N	\N	\N	\N	99.82099152	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Coverage of social safety net programs in 2nd quintile (% of population)	per_sa_allsa.cov_q2_tot	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"PPP conversion factor, private consumption (LCU per international $)"	PA.NUS.PRVT.PP	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.691601949	0.696912031	0.720461068	0.73377493	0.748729321	0.747348455	0.751638265	0.750360015	0.755255307	0.76004944	0.760105472	0.765166698	0.765072072	0.774675045	0.776930516	0.77394337	0.774244153	0.759070446	0.751184705	0.752073479	0.763350201	0.762531587	0.767774247	0.747853678	0.7326462	0.717844471	0.674551164	0.673782687	0.673651678	0.684915498	0.662109131
Cyprus	CYP	Gross savings (% of GNI)	NY.GNS.ICTR.GN.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	16.56399999	19.13409837	18.10315186	23.23071457	22.26739253	22.34570135	21.84507919	19.98597508	23.39108432	23.17061222	27.2144507	26.02374303	24.847166	26.5178503	23.23707477	17.25457763	18.67989988	24.92437593	26.14217737	22.312428	20.36600034	18.61936181	24.29137258	18.91338242	17.72101071	17.06358876	18.44669918	18.88393974	18.32150041	18.16013239	18.16105429	14.06295457	14.42913776	16.22802262	13.46007153	16.19006901	12.41927078	11.59562845	9.747538477	13.31801732	13.78659379	16.13356145	15.94490598	15.35075729	9.327635516
Cyprus	CYP	GNI (current LCU)	NY.GNP.MKTP.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	572702000	731409300	875006600	1084577200	1311149700	1508434900	1763445600	1941967300	2287683700	2537589200	2704300000	3011252200	3376197700	3829842800	4340172700	4544196300	5266519400	5562057100	6193491300	7290352000	7593679000	7914597000	9333178000	9172941000	9685411000	10602071000	11264447000	12321708000	13076712000	14051656000	15113258000	16389649000	18697901000	18623505000	19132821000	20324656000	19305989000	17782367000	16964863000	17767183000	18174736000	19650619000	20837499000	21925930000	20267077000
Cyprus	CYP	Natural gas rents (% of GDP)	NY.GDP.NGAS.RT.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	\N
